# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 9 1751
  4 25 351 3.75689 1.49426 275.423 1.09414 3.08604 -0.742049
  5 35 387 3.37266 1.64752 310.878 0.485676 2.88323 -0.1748
  6 45 385 2.31056 1.639 304.119 0.0829519 2.02416 -0.623899
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1745000 9 1833
  1 -5 6 0.291773 0.0255429 186.195 0.238616 0.146805 0.098577
  2 5 365 2.93592 1.55386 292.591 1.16719 2.25948 0.357782
  3 15 339 3.90119 1.44317 299.865 1.51495 3.01427 -0.306197
  4 25 351 3.74847 1.49426 311.353 1.10914 3.06256 -0.754307
  5 35 387 3.36885 1.64752 291.422 0.48573 2.87598 -0.123575
  6 45 385 2.3205 1.639 325.928 0.0994483 2.03815 -0.651857
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1750000 9 1833
  1 -5 6 0.339957 0.0255429 152.569 0.275215 0.171776 0.171776
  2 5 365 2.94084 1.55386 294.753 1.171 2.26335 0.354099
  3 15 339 3.89825 1.44317 315.457 1.51967 3.00483 -0.336816
  4 25 351 3.7528 1.49426 281.038 1.10978 3.06884 -0.74113
  5 35 387 3.37539 1.64752 287.234 0.485381 2.88071 -0.140853
  6 45 385 2.3198 1.639 309.939 0.0846153 2.03753 -0.506911
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1755000 9 1833
  1 -5 6 0.315477 0.0255429 159.173 0.265191 0.147848 0.147848
  2 5 365 2.94012 1.55386 293.042 1.17031 2.26286 0.358401
  3 15 339 3.90614 1.44317 300.18 1.52693 3.01201 -0.275858
  4 25 351 3.75219 1.49426 294.262 1.12166 3.06227 -0.713121
  5 35 387 3.36759 1.64752 315.111 0.488468 2.87225 -0.144424
  6 45 385 2.31794 1.639 302.859 0.0967023 2.0344 -0.40397
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1760000 9 1833
  1 -5 6 0.23962 0.0255429 185.632 0.203867 0.0918929 0.0835363
  2 5 365 2.9436 1.55386 283.094 1.18211 2.26415 0.320653
  3 15 339 3.8929 1.44317 295.543 1.51475 3.00759 -0.311551
  4 25 351 3.74054 1.49426 320.771 1.10382 3.05979 -0.733455
  5 35 387 3.36868 1.64752 293.275 0.47662 2.88322 -0.15577
  6 45 385 2.31677 1.639 307.569 0.0926475 2.03437 -0.68053
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1765000 9 1833
  1 -5 6 0.303624 0.0255429 137.565 0.260686 0.0893218 0.071885
  2 5 365 2.94395 1.55386 278.937 1.18259 2.26082 0.376769
  3 15 339 3.89085 1.44317 295.408 1.50971 3.0072 -0.28021
  4 25 351 3.75181 1.49426 306.45 1.10115 3.07143 -0.678903
  5 35 387 3.36828 1.64752 329.556 0.478542 2.8731 -0.158595
  6 45 385 2.32678 1.639 298.138 0.0966613 2.04795 -0.401883
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1770000 9 1833
  1 -5 6 0.327367 0.0255429 94.1845 0.270347 0.173316 0.124661
  2 5 365 2.9364 1.55386 281.637 1.16982 2.25859 0.324978
  3 15 339 3.90242 1.44317 290.471 1.521 3.01292 -0.321359
  4 25 351 3.73844 1.49426 277.056 1.10275 3.06478 -0.721693
  5 35 387 3.36885 1.64752 289.944 0.480673 2.88077 -0.160842
  6 45 385 2.315 1.639 308.38 0.104742 2.03206 -0.401025
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1775000 9 1833
  1 -5 6 0.288541 0.0255429 139.201 0.236475 0.14385 0.14385
  2 5 365 2.93752 1.55386 304.984 1.17669 2.25993 0.357049
  3 15 339 3.90186 1.44317 289.354 1.50684 3.01848 -0.348951
  4 25 351 3.74126 1.49426 266.579 1.09158 3.06927 -0.728785
  5 35 387 3.36947 1.64752 314.765 0.467383 2.88262 -0.136494
  6 45 385 2.31748 1.639 311.225 0.0874036 2.03306 -0.557171
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1780000 9 1833
  1 -5 6 0.287218 0.0255429 103.012 0.252618 0.117587 0.0848352
  2 5 365 2.93564 1.55386 290.485 1.16753 2.25933 0.344947
  3 15 339 3.89913 1.44317 307.097 1.51441 3.00695 -0.28285
  4 25 351 3.74145 1.49426 294.234 1.11096 3.0607 -0.735103
  5 35 387 3.38085 1.64752 292.109 0.477709 2.89116 -0.166727
  6 45 385 2.32022 1.639 309.054 0.098094 2.0387 -0.63191
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1785000 9 1833
  1 -5 6 0.280619 0.0255429 70.8042 0.214004 0.150311 0.150311
  2 5 365 2.93953 1.55386 281.967 1.16844 2.26904 0.375735
  3 15 339 3.91007 1.44317 314.15 1.50991 3.02044 -0.292742
  4 25 351 3.74484 1.49426 284.53 1.11654 3.06063 -0.71418
  5 35 387 3.37436 1.64752 290.99 0.485236 2.88148 -0.156017
  6 45 385 2.31874 1.639 298.327 0.0870538 2.03407 -0.531601
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1790000 9 1833
  1 -5 6 0.289744 0.0255429 250.264 0.233358 0.146933 0.0931824
  2 5 365 2.93198 1.55386 289.395 1.16659 2.25911 0.317009
  3 15 339 3.89319 1.44317 277.277 1.50159 3.00937 -0.342085
  4 25 351 3.75067 1.49426 309.534 1.11794 3.0672 -0.711215
  5 35 387 3.37553 1.64752 296.053 0.477532 2.88291 -0.139331
  6 45 385 2.32101 1.639 316.089 0.0979831 2.03578 -0.54458
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1795000 9 1833
  1 -5 6 0.289958 0.0255429 242.29 0.247508 0.120766 0.120766
  2 5 365 2.93276 1.55386 311.235 1.15671 2.26284 0.300731
  3 15 339 3.89933 1.44317 287.543 1.51295 3.00674 -0.295876
  4 25 351 3.74082 1.49426 294.355 1.12106 3.05252 -0.728702
  5 35 387 3.36507 1.64752 295.649 0.490553 2.8732 -0.274255
  6 45 385 2.31654 1.639 293.532 0.0957434 2.03531 -0.644511
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1800000 9 1833
  1 -5 6 0.309107 0.0255429 52.8954 0.264577 0.135154 0.0835934
  2 5 365 2.93613 1.55386 308.227 1.16255 2.26085 0.231162
  3 15 339 3.89725 1.44317 269.992 1.51705 3.01055 -0.306904
  4 25 351 3.75046 1.49426 278.793 1.11859 3.0624 -0.7311
  5 35 387 3.37552 1.64752 305.922 0.501103 2.87797 -0.15972
  6 45 385 2.31996 1.639 298.74 0.106965 2.03259 -0.383987
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1805000 9 1833
  1 -5 6 0.275739 0.0255429 72.0188 0.224864 0.123678 0.0917661
  2 5 365 2.93678 1.55386 303.353 1.17383 2.26152 0.346226
  3 15 339 3.9041 1.44317 278.759 1.51209 3.01701 -0.330872
  4 25 351 3.74698 1.49426 296.294 1.10323 3.05878 -0.728246
  5 35 387 3.35735 1.64752 291.708 0.475925 2.86688 -0.300384
  6 45 385 2.30406 1.639 310.504 0.0881322 2.02247 -0.388597
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1810000 9 1833
  1 -5 6 0.292969 0.0255429 64.307 0.233882 0.15879 0.116198
  2 5 365 2.94668 1.55386 273.33 1.1821 2.26988 0.340328
  3 15 339 3.90099 1.44317 276.468 1.52026 3.01527 -0.260448
  4 25 351 3.75027 1.49426 287.182 1.10671 3.06734 -0.749602
  5 35 387 3.37063 1.64752 288.133 0.487847 2.87885 -0.184111
  6 45 385 2.30706 1.639 291.646 0.10171 2.02568 -0.514737
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1815000 9 1833
  1 -5 6 0.310667 0.0255429 157.589 0.259801 0.1462 0.0914175
  2 5 365 2.93818 1.55386 279.113 1.17257 2.26228 0.339365
  3 15 339 3.9068 1.44317 319.921 1.52449 3.01774 -0.336108
  4 25 351 3.74461 1.49426 292.627 1.11172 3.06462 -0.719079
  5 35 387 3.36591 1.64752 315.447 0.483509 2.87235 -0.182324
  6 45 385 2.30603 1.639 302.702 0.098967 2.0263 -0.530153
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1820000 9 1833
  1 -5 6 0.299382 0.0255429 109.529 0.236052 0.144447 0.132716
  2 5 365 2.9262 1.55386 322.297 1.15919 2.25654 0.354419
  3 15 339 3.88593 1.44317 283.902 1.50888 3.00193 -0.314237
  4 25 351 3.74107 1.49426 279.838 1.10211 3.06233 -0.708336
  5 35 387 3.3769 1.64752 318.004 0.478587 2.88386 -0.15474
  6 45 385 2.30865 1.639 307.743 0.105037 2.02673 -0.631742
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1825000 9 1833
  1 -5 6 0.28581 0.0255429 152.199 0.238914 0.120425 0.120425
  2 5 365 2.94352 1.55386 302.293 1.17066 2.26495 0.335919
  3 15 339 3.8927 1.44317 322.455 1.50591 3.00905 -0.336254
  4 25 351 3.74633 1.49426 298.067 1.09325 3.07264 -0.721831
  5 35 387 3.37543 1.64752 307.711 0.464944 2.88787 -0.137153
  6 45 385 2.31396 1.639 305.029 0.0923236 2.03365 -0.773898
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1830000 9 1833
  1 -5 6 0.31569 0.0255429 58.9562 0.256092 0.15133 0.101741
  2 5 365 2.93973 1.55386 268.533 1.15641 2.2715 0.335691
  3 15 339 3.89906 1.44317 284.764 1.50053 3.01829 -0.244652
  4 25 351 3.75211 1.49426 317.058 1.10413 3.06962 -0.703552
  5 35 387 3.38185 1.64752 308.876 0.47935 2.88551 -0.148696
  6 45 385 2.31917 1.639 294.923 0.0994538 2.04043 -0.521556
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1835000 9 1833
  1 -5 6 0.27554 0.0255429 64.3746 0.229998 0.135318 0.0881614
  2 5 365 2.93354 1.55386 293.788 1.16961 2.2554 0.311091
  3 15 339 3.89204 1.44317 304.698 1.50652 3.00689 -0.33001
  4 25 351 3.75209 1.49426 311.218 1.08633 3.07764 -0.723261
  5 35 387 3.37123 1.64752 316.925 0.468314 2.88111 -0.167154
  6 45 385 2.31698 1.639 307.068 0.0889371 2.03753 -0.561748
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1840000 9 1833
  1 -5 6 0.280177 0.0255429 309.942 0.235418 0.127809 0.0840198
  2 5 365 2.93195 1.55386 301.375 1.16649 2.25723 0.337723
  3 15 339 3.88436 1.44317 296.585 1.50536 2.99916 -0.333723
  4 25 351 3.75406 1.49426 285.402 1.08641 3.08707 -0.725681
  5 35 387 3.3847 1.64752 291.097 0.475887 2.89575 -0.142885
  6 45 385 2.3142 1.639 304.112 0.0840042 2.03101 -0.537332
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1845000 9 1833
  1 -5 6 0.323413 0.0255429 76.0544 0.265397 0.156464 0.12511
  2 5 365 2.93248 1.55386 288.053 1.16927 2.2577 0.177981
  3 15 339 3.89593 1.44317 302.63 1.52795 3.00799 -0.332379
  4 25 351 3.75678 1.49426 288.586 1.10914 3.08185 -0.708904
  5 35 387 3.38065 1.64752 300.631 0.469957 2.89121 -0.143917
  6 45 385 2.31993 1.639 318.69 0.0865919 2.03464 -0.545222
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1850000 9 1833
  1 -5 6 0.280126 0.0255429 70.1359 0.232348 0.126083 0.115929
  2 5 365 2.9414 1.55386 288.822 1.17245 2.26032 0.341558
  3 15 339 3.91134 1.44317 288.637 1.5261 3.01466 -0.31726
  4 25 351 3.75962 1.49426 291.627 1.1162 3.07568 -0.712542
  5 35 387 3.39083 1.64752 293.528 0.478081 2.89908 -0.160547
  6 45 385 2.32484 1.639 299.245 0.0953642 2.04319 -0.534128
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1855000 9 1833
  1 -5 6 0.280609 0.0255429 123.439 0.218165 0.158788 0.0935111
  2 5 365 2.92943 1.55386 304.153 1.16114 2.25731 0.352591
  3 15 339 3.89738 1.44317 283.327 1.51508 3.00613 -0.335416
  4 25 351 3.75034 1.49426 283.55 1.10234 3.06914 -0.703707
  5 35 387 3.37354 1.64752 293.222 0.472135 2.88491 -0.148363
  6 45 385 2.31374 1.639 279.905 0.0739122 2.03462 -0.394823
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1860000 9 1833
  1 -5 6 0.28163 0.0255429 125.119 0.244156 0.114411 0.114411
  2 5 365 2.93909 1.55386 301.596 1.16672 2.26886 0.368894
  3 15 339 3.89616 1.44317 284.909 1.51446 3.00975 -0.314159
  4 25 351 3.74676 1.49426 296.634 1.10386 3.06574 -0.750213
  5 35 387 3.37438 1.64752 299.272 0.483817 2.88602 -0.157972
  6 45 385 2.31751 1.639 292.41 0.0971086 2.03504 -0.507677
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1865000 9 1833
  1 -5 6 0.268809 0.0255429 73.3827 0.223113 0.11977 0.0771594
  2 5 365 2.94282 1.55386 309.686 1.17816 2.26059 0.359047
  3 15 339 3.91019 1.44317 297.454 1.51879 3.01943 -0.275913
  4 25 351 3.75632 1.49426 309.388 1.11463 3.06836 -0.705495
  5 35 387 3.38543 1.64752 279.734 0.488198 2.89496 -0.184387
  6 45 385 2.32451 1.639 295.74 0.101015 2.04031 -0.55302
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1870000 9 1833
  1 -5 6 0.293918 0.0255429 107.527 0.243675 0.134334 0.108442
  2 5 365 2.93608 1.55386 280.589 1.17188 2.25271 0.33878
  3 15 339 3.9077 1.44317 286.961 1.51464 3.01892 -0.349784
  4 25 351 3.74801 1.49426 308.225 1.10504 3.06673 -0.701921
  5 35 387 3.37527 1.64752 301.658 0.485006 2.88464 -0.165025
  6 45 385 2.32373 1.639 296.644 0.0930384 2.036 -0.492887
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1875000 9 1833
  1 -5 6 0.283124 0.0255429 139.889 0.240964 0.128695 0.0937641
  2 5 365 2.93921 1.55386 304.749 1.17471 2.25812 0.205512
  3 15 339 3.89522 1.44317 274.501 1.51809 3.00562 -0.336782
  4 25 351 3.74973 1.49426 322.604 1.11247 3.06899 -0.743477
  5 35 387 3.38909 1.64752 299.417 0.495519 2.90452 -0.137793
  6 45 385 2.3132 1.639 298.993 0.101774 2.03164 -0.651519
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1880000 9 1833
  1 -5 6 0.30375 0.0255429 158.42 0.250035 0.141474 0.141474
  2 5 365 2.93613 1.55386 277.662 1.16786 2.26134 0.277493
  3 15 339 3.89444 1.44317 310.401 1.51499 3.01069 -0.334212
  4 25 351 3.74753 1.49426 276.325 1.10223 3.06886 -0.700528
  5 35 387 3.38917 1.64752 283.323 0.468935 2.89298 -0.169629
  6 45 385 2.32949 1.639 301.388 0.0968706 2.04348 -0.543904
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1885000 9 1833
  1 -5 6 0.271315 0.0255429 194.813 0.219603 0.133728 0.133728
  2 5 365 2.93138 1.55386 309.05 1.16413 2.25673 0.31385
  3 15 339 3.88713 1.44317 301.07 1.51026 2.99904 -0.329117
  4 25 351 3.74778 1.49426 301.753 1.10767 3.07614 -0.734986
  5 35 387 3.37643 1.64752 307.335 0.476937 2.88661 -0.191527
  6 45 385 2.32152 1.639 286.49 0.0923714 2.03441 -0.657459
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1890000 9 1833
  1 -5 6 0.288284 0.0255429 229.071 0.234806 0.135742 0.135742
  2 5 365 2.92794 1.55386 307.074 1.16372 2.25287 0.231604
  3 15 339 3.88843 1.44317 279.494 1.50537 3.00364 -0.329825
  4 25 351 3.75948 1.49426 305.486 1.1095 3.09219 -0.736485
  5 35 387 3.38293 1.64752 280.202 0.482754 2.89413 -0.118293
  6 45 385 2.32377 1.639 300.335 0.08866 2.04151 -0.563181
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1895000 9 1833
  1 -5 6 0.268517 0.0255429 122.409 0.218198 0.131313 0.115696
  2 5 365 2.93987 1.55386 298.966 1.17485 2.25553 0.330485
  3 15 339 3.89596 1.44317 284.863 1.53104 2.99986 -0.333448
  4 25 351 3.75601 1.49426 305.7 1.11892 3.07259 -0.690077
  5 35 387 3.3797 1.64752 292.827 0.492335 2.88391 -0.124537
  6 45 385 2.31999 1.639 294.112 0.0851213 2.03067 -0.534456
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1900000 9 1833
  1 -5 6 0.27797 0.0255429 210.688 0.231743 0.107034 0.107034
  2 5 365 2.93944 1.55386 284.314 1.16878 2.26178 0.377774
  3 15 339 3.89144 1.44317 298.273 1.51822 3.00821 -0.294767
  4 25 351 3.75439 1.49426 284.321 1.11612 3.07009 -0.724823
  5 35 387 3.36515 1.64752 281.934 0.482736 2.87422 -0.138595
  6 45 385 2.31478 1.639 287.666 0.0919686 2.02684 -0.667573
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1905000 9 1833
  1 -5 6 0.279786 0.0255429 193.565 0.236003 0.132678 0.132678
  2 5 365 2.93639 1.55386 295.625 1.16584 2.26043 0.342608
  3 15 339 3.89181 1.44317 297.807 1.50068 3.0148 -0.25998
  4 25 351 3.75009 1.49426 284.907 1.09619 3.07202 -0.691265
  5 35 387 3.38188 1.64752 313.077 0.477112 2.89047 -0.27987
  6 45 385 2.32306 1.639 296.919 0.0875636 2.03909 -0.672629
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1910000 9 1833
  1 -5 6 0.287484 0.0255429 119.348 0.239561 0.135765 0.135765
  2 5 365 2.92988 1.55386 296.105 1.16339 2.25887 0.333721
  3 15 339 3.89814 1.44317 286.742 1.50637 3.01603 -0.265072
  4 25 351 3.75907 1.49426 305.846 1.11045 3.078 -0.714291
  5 35 387 3.39214 1.64752 310.319 0.478195 2.90114 -0.142565
  6 45 385 2.32049 1.639 297.412 0.0869468 2.03347 -0.529802
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1915000 9 1833
  1 -5 6 0.281629 0.0255429 261.521 0.224419 0.145668 0.145668
  2 5 365 2.931 1.55386 304.177 1.16398 2.2591 0.371215
  3 15 339 3.89222 1.44317 311.074 1.51368 3.00235 -0.290052
  4 25 351 3.76285 1.49426 280.773 1.11594 3.08231 -0.739273
  5 35 387 3.3775 1.64752 299.028 0.481405 2.88337 -0.12253
  6 45 385 2.32567 1.639 284.878 0.0904616 2.03994 -0.399853
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileOstc2 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1920000 9 1833
