# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 9 2592
  6 45 457 3.43333 4.49123 336.209 0.365523 3.16924 0.248261
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
20000 9 2691
  1 -5 21 3.56005 0.867666 231.64 0.981155 2.99124 -0.177068
  2 5 556 3.2852 12.4844 317.404 0.359114 2.89883 0.133298
  3 15 558 3.67832 12.0606 318.613 0.546716 3.16336 -0.590292
  4 25 560 4.14749 10.73 306.865 0.658052 3.66888 0.0735537
  5 35 539 3.98226 8.30775 308.221 0.573997 3.59264 -0.499247
  6 45 457 3.3125 4.49123 313.073 0.258706 3.09879 0.216163
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
25000 9 2691
  1 -5 21 3.44752 0.867666 186.206 0.867501 2.95812 -0.126762
  2 5 556 3.22546 12.4844 294.327 0.281939 2.88703 0.0759564
  3 15 558 3.54478 12.0606 305.797 0.41714 3.11101 -1.05527
  4 25 560 4.0467 10.73 294.53 0.519052 3.6352 0.261188
  5 35 539 3.90948 8.30775 286.769 0.473314 3.57388 -0.592217
  6 45 457 3.22161 4.49123 293.725 0.214921 3.02519 -0.248718
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
30000 9 2691
  1 -5 21 3.27532 0.867666 257.383 0.710449 2.9132 -0.0561021
  2 5 556 3.17619 12.4844 297.845 0.24525 2.85865 0.0982027
  3 15 558 3.46297 12.0606 288.414 0.342057 3.07285 -0.59192
  4 25 560 3.9916 10.73 311.951 0.445053 3.61796 -0.273372
  5 35 539 3.85647 8.30775 312.063 0.399733 3.53904 -0.325674
  6 45 457 3.17695 4.49123 298.742 0.193796 2.98848 -0.305421
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
35000 9 2691
  1 -5 21 3.25904 0.867666 187.601 0.700719 2.90865 -0.0705121
  2 5 556 3.12411 12.4844 294.662 0.211669 2.83002 -0.125857
  3 15 558 3.40825 12.0606 300.012 0.286504 3.0494 -0.486228
  4 25 560 3.91951 10.73 315.568 0.330141 3.59597 -0.268606
  5 35 539 3.78054 8.30775 310.509 0.332715 3.49172 -0.418842
  6 45 457 3.13873 4.49123 302.511 0.174774 2.96141 -0.468034
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
40000 9 2691
  1 -5 21 3.23422 0.867666 251.151 0.681932 2.89099 -0.0657945
  2 5 556 3.07848 12.4844 300.009 0.183006 2.7972 -0.215598
  3 15 558 3.33514 12.0606 302.012 0.22206 2.99957 -0.74827
  4 25 560 3.84432 10.73 315.92 0.278737 3.53741 -0.443182
  5 35 539 3.76574 8.30775 293.253 0.299684 3.47695 -0.737789
  6 45 457 3.11168 4.49123 297.539 0.150643 2.94295 -0.612361
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
45000 9 2691
  1 -5 21 3.20623 0.867666 245.023 0.660642 2.87077 -0.0614651
  2 5 556 3.04358 12.4844 296.347 0.178301 2.77413 -0.422924
  3 15 558 3.30575 12.0606 278.895 0.181048 2.99249 -0.746168
  4 25 560 3.79572 10.73 305.916 0.221338 3.50704 -0.805612
  5 35 539 3.75192 8.30775 290.845 0.259727 3.4808 -0.668028
  6 45 457 3.10845 4.49123 295.078 0.151053 2.95233 -0.548284
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
50000 9 2691
  1 -5 21 3.12802 0.867666 275.206 0.592988 2.84258 -0.0644192
  2 5 556 2.99906 12.4844 328.634 0.157556 2.73984 -0.236591
  3 15 558 3.24656 12.0606 308.001 0.135059 2.95943 -0.836986
  4 25 560 3.75939 10.73 298.196 0.206017 3.4742 -1.01197
  5 35 539 3.74955 8.30775 287.429 0.235055 3.4874 -0.790895
  6 45 457 3.10211 4.49123 274.696 0.114219 2.95256 -0.733981
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
55000 9 2691
  1 -5 21 3.11746 0.867666 227.387 0.575588 2.81832 -0.0065838
  2 5 556 2.94094 12.4844 302.188 0.13992 2.70351 -0.375814
  3 15 558 3.20496 12.0606 296.864 0.134723 2.93559 -0.755687
  4 25 560 3.70371 10.73 309.343 0.192568 3.43417 -0.762679
  5 35 539 3.72436 8.30775 301.133 0.229234 3.46832 -0.502171
  6 45 457 3.08307 4.49123 287.423 0.11294 2.93649 -0.31401
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
60000 9 2691
  1 -5 21 3.00345 0.867666 307.45 0.489562 2.7655 -0.0096017
  2 5 556 2.92553 12.4844 305.336 0.129316 2.69968 -0.487183
  3 15 558 3.20057 12.0606 304.582 0.129674 2.93859 -0.660563
  4 25 560 3.6675 10.73 285.273 0.185786 3.40157 -0.785673
  5 35 539 3.70794 8.30775 296.538 0.208444 3.45276 -0.784912
  6 45 457 3.08776 4.49123 297.133 0.109174 2.93886 -0.403919
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
65000 9 2691
  1 -5 21 3.00432 0.867666 237.165 0.501301 2.76114 0.00999165
  2 5 556 2.90003 12.4844 298.209 0.126254 2.686 -0.428974
  3 15 558 3.17517 12.0606 278.754 0.120138 2.93243 -0.678904
  4 25 560 3.64617 10.73 290.845 0.166516 3.38851 -0.780126
  5 35 539 3.69522 8.30775 314.65 0.184137 3.44772 -0.802935
  6 45 457 3.07766 4.49123 293.926 0.0987486 2.92314 -0.75308
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
70000 9 2691
  1 -5 21 2.99251 0.867666 340.421 0.475929 2.74471 0.0150547
  2 5 556 2.88242 12.4844 284.641 0.0997091 2.67588 -0.49602
  3 15 558 3.15504 12.0606 317.133 0.087494 2.92959 -0.840819
  4 25 560 3.61012 10.73 302.233 0.154656 3.36867 -0.726043
  5 35 539 3.68976 8.30775 286.248 0.20823 3.44494 -0.69518
  6 45 457 3.08903 4.49123 301.046 0.109399 2.93908 -0.736707
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
75000 9 2691
  1 -5 21 2.95098 0.867666 217.396 0.419499 2.74513 0.0180646
  2 5 556 2.87542 12.4844 311.883 0.101356 2.68044 -0.772856
  3 15 558 3.13732 12.0606 315.376 0.0896942 2.9177 -0.8438
  4 25 560 3.58238 10.73 284.72 0.133303 3.34943 -0.984403
  5 35 539 3.64779 8.30775 304.244 0.178543 3.4139 -0.993568
  6 45 457 3.0761 4.49123 289.2 0.0952365 2.93132 -0.604887
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
80000 9 2691
  1 -5 21 2.99818 0.867666 273.644 0.377913 2.81903 0.105255
  2 5 556 2.8527 12.4844 280.476 0.0928206 2.66325 -0.571505
  3 15 558 3.12797 12.0606 295.455 0.0690936 2.91541 -0.848945
  4 25 560 3.54908 10.73 321.414 0.112461 3.32366 -1.02258
  5 35 539 3.63048 8.30775 287.922 0.174862 3.40906 -0.896443
  6 45 457 3.08159 4.49123 275.243 0.104927 2.94 -0.62074
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
85000 9 2691
  1 -5 21 2.97766 0.867666 294.983 0.352609 2.8024 0.106963
  2 5 556 2.82132 12.4844 301.526 0.0897415 2.63644 -0.784529
  3 15 558 3.10941 12.0606 308.785 0.0653462 2.90073 -1.36626
  4 25 560 3.49373 10.73 297.779 0.122437 3.28737 -1.31385
  5 35 539 3.62692 8.30775 282.964 0.186965 3.40557 -0.863884
  6 45 457 3.0793 4.49123 294.454 0.106732 2.92916 -0.415659
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
90000 9 2691
  1 -5 21 2.97635 0.867666 225.39 0.352909 2.79 0.0915357
  2 5 556 2.81465 12.4844 295.186 0.0896894 2.63496 -0.945959
  3 15 558 3.0935 12.0606 291.493 0.0660854 2.88761 -1.1013
  4 25 560 3.46437 10.73 302.933 0.0907734 3.27517 -1.34121
  5 35 539 3.61361 8.30775 301.002 0.183609 3.39561 -0.916935
  6 45 457 3.08829 4.49123 293.068 0.111859 2.93844 -0.654585
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
95000 9 2691
  1 -5 21 2.97284 0.867666 207.021 0.365575 2.78841 0.0931575
  2 5 556 2.78656 12.4844 277.474 0.0991327 2.60993 -0.840229
  3 15 558 3.10223 12.0606 293.588 0.0721616 2.89231 -1.34082
  4 25 560 3.44128 10.73 281.96 0.0874657 3.2616 -1.12338
  5 35 539 3.58172 8.30775 312.05 0.173872 3.37499 -1.35142
  6 45 457 3.07456 4.49123 298.746 0.118438 2.93106 -0.840728
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
100000 9 2691
  1 -5 21 2.97948 0.867666 277.336 0.346187 2.79629 0.0851831
  2 5 556 2.78545 12.4844 305.079 0.0891979 2.60877 -0.917811
  3 15 558 3.08159 12.0606 303.743 0.0729845 2.87701 -1.25453
  4 25 560 3.4077 10.73 277.097 0.0876066 3.23931 -1.14965
  5 35 539 3.54205 8.30775 294.282 0.190479 3.3464 -1.18426
  6 45 457 3.06655 4.49123 296.554 0.122358 2.92714 -0.74156
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
105000 9 2691
  1 -5 21 2.94592 0.867666 276.999 0.340311 2.77495 0.0556926
  2 5 556 2.77221 12.4844 309.663 0.104229 2.6024 -0.762573
  3 15 558 3.07766 12.0606 299.926 0.0782265 2.87986 -1.44386
  4 25 560 3.38593 10.73 287.986 0.0853464 3.2252 -1.55101
  5 35 539 3.52783 8.30775 275.84 0.155035 3.33446 -1.27915
  6 45 457 3.05473 4.49123 314.847 0.122031 2.92021 -0.7398
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
110000 9 2691
  1 -5 21 2.94525 0.867666 285.787 0.342797 2.76334 0.0491028
  2 5 556 2.74173 12.4844 291.717 0.0952104 2.56945 -0.763994
  3 15 558 3.05738 12.0606 313.661 0.0794118 2.86432 -1.52763
  4 25 560 3.36408 10.73 307.962 0.0736571 3.21495 -1.38082
  5 35 539 3.50113 8.30775 297.32 0.113478 3.31351 -1.00435
  6 45 457 3.06038 4.49123 296.148 0.0831678 2.92785 -0.840414
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
115000 9 2691
  1 -5 21 2.95392 0.867666 264.719 0.339991 2.75999 0.0769459
  2 5 556 2.73467 12.4844 294.559 0.0852281 2.5606 -0.948221
  3 15 558 3.05167 12.0606 302.064 0.0858613 2.85806 -1.45566
  4 25 560 3.37415 10.73 282.598 0.0816255 3.22261 -1.38935
  5 35 539 3.48247 8.30775 303.995 0.106798 3.29561 -0.805956
  6 45 457 3.03948 4.49123 305.488 0.0688013 2.9057 -0.848208
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
120000 9 2691
  1 -5 21 2.90675 0.867666 209.897 0.301813 2.73987 0.0867318
  2 5 556 2.73181 12.4844 301.683 0.0833312 2.55914 -0.941204
  3 15 558 3.04998 12.0606 302.623 0.0701011 2.85374 -1.34346
  4 25 560 3.36029 10.73 316.894 0.0826496 3.21238 -1.54437
  5 35 539 3.4682 8.30775 292.289 0.112272 3.2773 -0.921908
  6 45 457 3.04842 4.49123 292.517 0.0865891 2.91705 -0.947537
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
125000 9 2691
  1 -5 21 2.89596 0.867666 250.613 0.319318 2.7379 0.084034
  2 5 556 2.72064 12.4844 287.786 0.089364 2.55557 -0.953259
  3 15 558 3.03677 12.0606 288.117 0.0736552 2.83692 -1.55577
  4 25 560 3.33284 10.73 298.437 0.0560413 3.18525 -1.73262
  5 35 539 3.42684 8.30775 295.143 0.0911434 3.23751 -0.971068
  6 45 457 3.0156 4.49123 290.078 0.0686705 2.88763 -0.964082
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
130000 9 2691
  1 -5 21 2.94292 0.867666 364.163 0.291919 2.76659 -2.29195
  2 5 556 2.69308 12.4844 298.911 0.075305 2.53202 -0.9286
  3 15 558 3.02599 12.0606 288.214 0.0741056 2.82864 -1.28313
  4 25 560 3.35305 10.73 290.366 0.0600475 3.21035 -1.47501
  5 35 539 3.41092 8.30775 297.652 0.128462 3.22075 -0.903075
  6 45 457 3.02127 4.49123 302.871 0.0795751 2.88982 -1.06466
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
135000 9 2691
  1 -5 21 2.90962 0.867666 234.557 0.289095 2.73856 -2.29787
  2 5 556 2.69058 12.4844 280.962 0.0748707 2.53173 -0.933225
  3 15 558 3.01366 12.0606 316.031 0.0566842 2.81926 -1.20423
  4 25 560 3.33177 10.73 288.163 0.0482962 3.18894 -1.66417
  5 35 539 3.40005 8.30775 288.798 0.109747 3.21017 -1.32757
  6 45 457 3.01639 4.49123 282.756 0.086481 2.88808 -0.968808
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
140000 9 2691
  1 -5 21 2.96048 0.867666 196.603 0.299607 2.76092 -2.31968
  2 5 556 2.68963 12.4844 296.699 0.0819889 2.53149 -1.03099
  3 15 558 2.99588 12.0606 298.198 0.0604766 2.80633 -1.48517
  4 25 560 3.32555 10.73 307.125 0.070932 3.18232 -1.65941
  5 35 539 3.35715 8.30775 302.193 0.114741 3.16764 -1.53684
  6 45 457 2.98651 4.49123 291.835 0.0818256 2.86219 -0.852647
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
145000 9 2691
  1 -5 21 2.85054 0.867666 196.821 0.244475 2.67844 -2.36082
  2 5 556 2.66531 12.4844 301.92 0.0612924 2.51543 -1.11605
  3 15 558 3.00538 12.0606 303.402 0.0549022 2.81421 -1.55943
  4 25 560 3.30391 10.73 283.664 0.0659257 3.16168 -1.74285
  5 35 539 3.33894 8.30775 295.779 0.113312 3.15293 -1.33937
  6 45 457 2.95418 4.49123 303.597 0.0810952 2.84252 -1.07451
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
150000 9 2691
  1 -5 21 2.87094 0.867666 293.216 0.24698 2.67937 -2.32964
  2 5 556 2.65003 12.4844 298.338 0.050571 2.50183 -0.739939
  3 15 558 2.9956 12.0606 307.757 0.0528404 2.80818 -1.47172
  4 25 560 3.3065 10.73 302.21 0.0671518 3.16851 -1.65659
  5 35 539 3.33062 8.30775 296.106 0.101911 3.14766 -1.44312
  6 45 457 2.94035 4.49123 299.007 0.0615105 2.83374 -1.19312
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
155000 9 2691
  1 -5 21 2.75394 0.867666 327.829 0.105663 2.6315 -2.29207
  2 5 556 2.62786 12.4844 308.676 0.0550889 2.48462 -0.810875
  3 15 558 2.96075 12.0606 302.559 0.037533 2.7792 -1.39518
  4 25 560 3.29306 10.73 296.654 0.0558966 3.1562 -1.55048
  5 35 539 3.31773 8.30775 291.967 0.121476 3.13586 -1.28582
  6 45 457 2.92393 4.49123 299.543 0.0920888 2.81287 -1.18037
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
160000 9 2691
  1 -5 21 2.56831 0.867666 236.617 -0.0148226 2.52143 -2.37095
  2 5 556 2.59036 12.4844 313.436 0.0404732 2.45067 -0.899012
  3 15 558 2.94637 12.0606 273.598 0.0349706 2.76843 -1.56719
  4 25 560 3.28526 10.73 295.055 0.0369691 3.15511 -1.63055
  5 35 539 3.31144 8.30775 280.081 0.0812167 3.12997 -1.17589
  6 45 457 2.91602 4.49123 298.178 0.0691624 2.81082 -1.3044
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
165000 9 2691
  1 -5 21 2.54753 0.867666 251.562 -0.00951592 2.51163 0.0524763
  2 5 556 2.57975 12.4844 299.175 0.0270479 2.4455 -0.630645
  3 15 558 2.92565 12.0606 315.429 0.0185607 2.75737 -1.67685
  4 25 560 3.28621 10.73 287.401 0.0359687 3.15877 -1.65132
  5 35 539 3.30257 8.30775 294.849 0.0816885 3.12416 -1.55783
  6 45 457 2.91174 4.49123 282.71 0.0715825 2.80624 -1.06341
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
170000 9 2691
  1 -5 21 2.56004 0.867666 238.333 -0.0260964 2.52276 -2.33343
  2 5 556 2.58406 12.4844 301.61 0.036928 2.44866 -0.920057
  3 15 558 2.93243 12.0606 300.732 0.0260652 2.76177 -1.56906
  4 25 560 3.28256 10.73 294.974 0.029465 3.15676 -1.55933
  5 35 539 3.31117 8.30775 291.132 0.0722839 3.1331 -1.19661
  6 45 457 2.92217 4.49123 297.986 0.0524236 2.81772 -1.17685
  7 55 0 0 0 0 0 0 0
  8 65 0 0 0 0 0 0 0
  9 75 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobilestc2 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
175000 9 2691
  1 -5 21 2.53556 0.867666 236.191 0.00928818 2.51089 -2.34439
  2 5 556 2.5751 12.4844 295.11 0.0296348 2.4419 -1.07742
  3 15 558 2.91084 12.0606 288.311 0.0244046 2.74153 -1.65938
  4 25 560 3.2685 10.73 288.558 0.0206329 3.15025 -1.70738
  5 35 539 3.29174 8.30775 287.925 0.0760082 3.11967 -1.17768
  6 45 457 2.92234 4.49123 297.674 0.0578899 2.81717 -1.29743
  7 55 0 0 0 0 0 0 0
