# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 263
  9 32.5 69 5.17471 6.64452 1519.6 -4.29983 1.96874 0.075863
  10 37.5 66 5.62612 6.35563 1360.97 -4.51702 2.54641 -0.989853
  11 42.5 62 6.07577 5.97044 1340.02 -4.8442 2.61617 0.518303
  12 47.5 64 5.96846 6.16304 1334.14 -5.24757 2.29771 0.215068
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
50000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.29124 0.192595 513.706 -4.0645 1.36009 -1.36009
  9 32.5 69 5.24013 6.64452 1485.18 -4.36648 1.9365 0.270886
  10 37.5 66 5.60045 6.35563 1382.22 -4.48765 2.5627 -1.15423
  11 42.5 62 6.09119 5.97044 1360.94 -4.86005 2.60917 0.482607
  12 47.5 64 5.99741 6.16304 1492.44 -5.29492 2.27724 0.455202
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
55000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.78864 0.192595 3907.14 -4.63765 1.00667 -0.769116
  9 32.5 69 5.27256 6.64452 1136.65 -4.42998 1.95866 0.0498828
  10 37.5 66 5.68937 6.35563 1492.54 -4.60855 2.45787 -0.913087
  11 42.5 62 6.19848 5.97044 1394 -4.97468 2.64802 0.557586
  12 47.5 64 6.04342 6.16304 1301 -5.33529 2.31215 0.217492
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
60000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.89982 0.192595 2199.23 -4.76925 1.04889 -1.04889
  9 32.5 69 5.36141 6.64452 1339.78 -4.4877 1.98101 0.120933
  10 37.5 66 5.73164 6.35563 1311.38 -4.65947 2.45735 -0.954904
  11 42.5 62 6.23529 5.97044 1511.63 -5.00306 2.69082 0.582791
  12 47.5 64 6.1364 6.16304 1175.17 -5.44321 2.27875 0.253832
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
65000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.63553 0.192595 534.559 -4.4522 1.28788 -1.28788
  9 32.5 69 5.39446 6.64452 1306.22 -4.51108 2.10522 0.208657
  10 37.5 66 5.76517 6.35563 1273.62 -4.68506 2.46575 -0.965211
  11 42.5 62 6.26031 5.97044 1432.32 -5.01149 2.72521 0.627339
  12 47.5 64 6.16781 6.16304 1292.67 -5.43299 2.38001 0.255714
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
70000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.04526 0.192595 1228.25 -4.8165 1.41486 -1.41486
  9 32.5 69 5.4582 6.64452 1380.2 -4.56597 2.10706 0.155026
  10 37.5 66 5.76512 6.35563 1522.14 -4.70061 2.46875 -0.887898
  11 42.5 62 6.27716 5.97044 1423.14 -5.04371 2.68187 0.688344
  12 47.5 64 6.18088 6.16304 1244.85 -5.42155 2.44162 -0.447487
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
75000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.70803 0.192595 1976.23 -4.5796 0.996341 -0.996341
  9 32.5 69 5.43417 6.64452 1329.84 -4.56287 2.06829 0.88513
  10 37.5 66 5.80452 6.35563 1148.34 -4.7183 2.5041 -0.965967
  11 42.5 62 6.30124 5.97044 1181.3 -5.0397 2.75887 0.747598
  12 47.5 64 6.23315 6.16304 1440.67 -5.47409 2.45828 0.489523
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
80000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.9098 0.192595 1755.94 -4.73245 1.18072 -1.18072
  9 32.5 69 5.50608 6.64452 1234.3 -4.62385 2.17134 -0.0502759
  10 37.5 66 5.84245 6.35563 1248.47 -4.74582 2.54148 -0.969002
  11 42.5 62 6.39541 5.97044 1495.26 -5.11632 2.80782 0.608986
  12 47.5 64 6.30867 6.16304 1216.59 -5.49877 2.56051 0.510118
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
85000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.10451 0.192595 1331.95 -4.8024 1.6744 -0.661463
  9 32.5 69 5.5464 6.64452 1153.05 -4.65154 2.17478 0.0537309
  10 37.5 66 5.93046 6.35563 1148.19 -4.83092 2.55662 -1.11641
  11 42.5 62 6.41052 5.97044 1178.74 -5.12858 2.81037 0.537378
  12 47.5 64 6.30272 6.16304 1505.81 -5.48992 2.54176 0.498741
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
90000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.13295 0.192595 890.774 -4.8911 1.38834 -0.910282
  9 32.5 69 5.48287 6.64452 1262.89 -4.61143 2.07802 0.101217
  10 37.5 66 5.89309 6.35563 1357.3 -4.78275 2.5567 -1.03194
  11 42.5 62 6.49922 5.97044 1314.34 -5.19637 2.84224 0.470101
  12 47.5 64 6.26013 6.16304 1255.37 -5.48604 2.47802 0.534023
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
95000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.11339 0.192595 1576.46 -4.7881 1.72284 -0.776184
  9 32.5 69 5.54541 6.64452 1365.09 -4.67483 2.09132 0.163532
  10 37.5 66 5.90355 6.35563 1542.42 -4.80896 2.50645 -0.820655
  11 42.5 62 6.51498 5.97044 1322.55 -5.23786 2.84309 0.495814
  12 47.5 64 6.38599 6.16304 1226.93 -5.60006 2.49965 0.558722
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
100000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.92406 0.192595 901.105 -4.63725 1.60979 -0.694154
  9 32.5 69 5.64694 6.64452 1364.96 -4.772 2.11111 0.170368
  10 37.5 66 5.89745 6.35563 1275.03 -4.78971 2.52658 -1.00871
  11 42.5 62 6.51687 5.97044 1440.81 -5.22297 2.86536 0.497802
  12 47.5 64 6.37165 6.16304 1639.4 -5.57199 2.51373 -0.289777
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
105000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.12756 0.192595 443.763 -4.83075 1.58978 -0.924831
  9 32.5 69 5.67922 6.64452 1300.56 -4.82335 2.10468 0.14916
  10 37.5 66 5.95104 6.35563 1150.82 -4.83906 2.52587 -0.858979
  11 42.5 62 6.53142 5.97044 1276.12 -5.21976 2.92261 0.449076
  12 47.5 64 6.34003 6.16304 1270.9 -5.57011 2.50871 0.52367
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
110000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.07651 0.192595 752.848 -4.86295 1.28823 -0.847433
  9 32.5 69 5.6515 6.64452 1218.01 -4.75342 2.17815 0.166536
  10 37.5 66 5.92071 6.35563 1134.1 -4.80376 2.52663 -1.02651
  11 42.5 62 6.58083 5.97044 1493.47 -5.23851 3.01372 0.464993
  12 47.5 64 6.31612 6.16304 1382.24 -5.58068 2.42414 0.40115
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
115000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.07504 0.192595 985.677 -4.86315 1.34628 -0.708045
  9 32.5 69 5.72565 6.64452 1391.38 -4.82236 2.17589 0.180419
  10 37.5 66 5.89509 6.35563 1260.86 -4.80349 2.49206 -0.825867
  11 42.5 62 6.65796 5.97044 1107.31 -5.31523 3.02432 0.470715
  12 47.5 64 6.3802 6.16304 1117.68 -5.56022 2.5763 0.576455
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
120000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.1373 0.192595 1196.59 -4.84255 1.61404 -0.838402
  9 32.5 69 5.74975 6.64452 1335.57 -4.84392 2.19702 0.264806
  10 37.5 66 5.95209 6.35563 1357.02 -4.84084 2.56319 -0.814769
  11 42.5 62 6.66236 5.97044 1229.21 -5.33168 2.99468 0.780014
  12 47.5 64 6.41968 6.16304 1467.56 -5.56646 2.6046 0.200171
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
125000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.9911 0.192595 1990.26 -4.77525 1.40664 -1.40664
  9 32.5 69 5.84385 6.64452 1054.54 -4.92391 2.26277 0.207533
  10 37.5 66 6.02166 6.35563 1145.55 -4.91218 2.58674 -0.848835
  11 42.5 62 6.73204 5.97044 1294.85 -5.4009 3.02315 0.788999
  12 47.5 64 6.50004 6.16304 1349.14 -5.64009 2.65917 0.277036
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
130000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.18683 0.192595 1070.93 -4.99855 1.25094 -0.791685
  9 32.5 69 5.77422 6.64452 1489 -4.86734 2.24724 0.272006
  10 37.5 66 6.0104 6.35563 1211.69 -4.90305 2.56184 -0.832608
  11 42.5 62 6.74825 5.97044 1389.3 -5.37536 3.1168 0.578223
  12 47.5 64 6.51105 6.16304 1338.35 -5.65328 2.64399 0.223571
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
135000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.02543 0.192595 2583.06 -4.79575 1.45118 -0.646965
  9 32.5 69 5.82095 6.64452 1215.6 -4.90189 2.27115 0.127335
  10 37.5 66 6.02408 6.35563 1259.81 -4.87685 2.64091 -0.770037
  11 42.5 62 6.75901 5.97044 1316.12 -5.4055 3.08563 0.357753
  12 47.5 64 6.52839 6.16304 1464.32 -5.67062 2.63401 0.236738
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
140000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.89715 0.192595 1259.18 -4.67965 1.256 -1.256
  9 32.5 69 5.82967 6.64452 1294.88 -4.90606 2.27977 0.273122
  10 37.5 66 6.07233 6.35563 1226.7 -4.92632 2.67302 -0.853678
  11 42.5 62 6.81251 5.97044 1233.57 -5.44198 3.09845 0.40592
  12 47.5 64 6.53403 6.16304 983.814 -5.64675 2.70267 -0.224459
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
145000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.0917 0.192595 332.935 -4.8667 1.4461 -0.674926
  9 32.5 69 5.8346 6.64452 1242.82 -4.91528 2.26604 1.01722
  10 37.5 66 6.02386 6.35563 1199.12 -4.89222 2.64955 -0.861291
  11 42.5 62 6.87987 5.97044 1201.81 -5.54125 3.03143 0.386782
  12 47.5 64 6.54869 6.16304 1388.19 -5.66703 2.70179 0.202968
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
150000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
