# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 1833
  9 32.5 188 4.08297 1.60069 1213.71 0.62152 3.38456 0.0317023
  10 37.5 199 4.08871 1.69435 1168.88 0.479921 3.42399 0.478816
  11 42.5 194 3.92175 1.65177 1239.34 0.351688 3.34972 -0.278815
  12 47.5 191 1.80057 1.62623 1248.11 -0.126964 1.48832 -0.345611
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
270000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.392273 0.0510858 1180.95 0.34006 0.192886 -0.138811
  3 2.5 187 2.8845 1.59217 1384.43 0.914461 2.3806 0.291527
  4 7.5 178 3.30573 1.51555 1321.58 1.47046 2.33318 -0.27211
  5 12.5 172 4.98627 1.46446 1279.49 1.73822 3.93896 -0.040207
  6 17.5 167 4.05063 1.42189 1432.58 1.65146 3.02309 -0.62145
  7 22.5 173 4.13535 1.47297 1371.23 1.4568 3.14406 -0.273178
  8 27.5 178 4.49386 1.51555 1335.39 1.0537 3.67244 -0.271175
  9 32.5 188 4.09669 1.60069 1283.97 0.603632 3.39202 0.0605022
  10 37.5 199 4.09699 1.69435 1439.79 0.473843 3.46177 0.401455
  11 42.5 194 3.91444 1.65177 1310.61 0.324478 3.34399 -0.24653
  12 47.5 191 1.84499 1.62623 1256.24 -0.142812 1.50322 -0.305753
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
275000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.378416 0.0510858 767.887 0.327269 0.176119 -0.176119
  3 2.5 187 2.87977 1.59217 1305.58 0.937494 2.36326 0.349001
  4 7.5 178 3.32575 1.51555 1146.92 1.53721 2.33963 -0.177237
  5 12.5 172 4.98629 1.46446 1253.74 1.75702 3.93829 0.0315507
  6 17.5 167 4.05792 1.42189 1268.95 1.69615 3.00345 -0.418276
  7 22.5 173 4.14503 1.47297 1171.54 1.469 3.15308 -0.0601806
  8 27.5 178 4.47495 1.51555 1290.21 0.998833 3.6572 -0.321021
  9 32.5 188 4.13331 1.60069 1282.32 0.55512 3.43374 -0.0133615
  10 37.5 199 4.11578 1.69435 1320.39 0.438941 3.48191 0.319051
  11 42.5 194 3.91613 1.65177 1308.08 0.319974 3.33099 -0.328889
  12 47.5 191 1.84624 1.62623 1231.88 -0.144631 1.5154 -0.357422
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
280000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.490276 0.0510858 417.533 0.372935 0.300436 -0.0973672
  3 2.5 187 2.88187 1.59217 1266.79 0.905269 2.38131 0.282123
  4 7.5 178 3.28719 1.51555 1319.96 1.47599 2.3108 -0.198219
  5 12.5 172 4.96504 1.46446 1408.47 1.76028 3.89623 -0.284203
  6 17.5 167 4.08003 1.42189 1361.76 1.67934 3.05383 -0.357618
  7 22.5 173 4.14693 1.47297 1302.23 1.48925 3.14454 -0.0012675
  8 27.5 178 4.49286 1.51555 1320.49 1.05924 3.66359 -0.528151
  9 32.5 188 4.11721 1.60069 1296.97 0.595352 3.41958 -0.0856538
  10 37.5 199 4.09343 1.69435 1203.35 0.423809 3.46538 0.445218
  11 42.5 194 3.94152 1.65177 1241.7 0.33459 3.34419 -0.2282
  12 47.5 191 1.8436 1.62623 1411.29 -0.152377 1.50907 -0.314412
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
285000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.438074 0.0510858 507.327 0.377079 0.219919 -0.141905
  3 2.5 187 2.88737 1.59217 1357.28 0.924922 2.39406 0.282955
  4 7.5 178 3.31113 1.51555 1335.09 1.49957 2.32415 -0.218528
  5 12.5 172 4.96831 1.46446 1309.65 1.74688 3.92723 -0.242702
  6 17.5 167 4.07614 1.42189 1341.45 1.6964 3.04347 -0.719749
  7 22.5 173 4.16334 1.47297 1186.57 1.49155 3.15039 -0.242454
  8 27.5 178 4.48637 1.51555 1332.59 1.04572 3.67069 -0.293926
  9 32.5 188 4.13206 1.60069 1267.47 0.533524 3.41867 -0.0545096
  10 37.5 199 4.11039 1.69435 1404.52 0.422851 3.47787 0.283931
  11 42.5 194 3.94779 1.65177 1247.83 0.354186 3.3657 -0.266305
  12 47.5 191 1.89683 1.62623 1242.12 -0.124785 1.56062 -0.0191722
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
290000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.427194 0.0510858 532.59 0.368934 0.212775 -0.212775
  3 2.5 187 2.90603 1.59217 1213.17 0.918377 2.4199 0.0976946
  4 7.5 178 3.31903 1.51555 1337.8 1.48616 2.31513 -0.229347
  5 12.5 172 4.95339 1.46446 1444.29 1.74027 3.91441 0.00833113
  6 17.5 167 4.03793 1.42189 1415.64 1.65964 3.00322 -0.377789
  7 22.5 173 4.17565 1.47297 1391 1.4813 3.164 -0.0564152
  8 27.5 178 4.51645 1.51555 1229.4 1.05204 3.6862 -0.613108
  9 32.5 188 4.14823 1.60069 1247.58 0.624079 3.42585 -0.0823761
  10 37.5 199 4.11118 1.69435 1301.42 0.464593 3.4586 0.234689
  11 42.5 194 3.94003 1.65177 1257.4 0.375307 3.36013 -0.110471
  12 47.5 191 1.85881 1.62623 1153.04 -0.122704 1.53214 -0.302416
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
295000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.424156 0.0510858 476.855 0.393797 0.156098 -0.089941
  3 2.5 187 2.93793 1.59217 1259.75 0.950212 2.42702 0.309676
  4 7.5 178 3.35124 1.51555 1400.51 1.52034 2.33854 -0.160495
  5 12.5 172 4.99106 1.46446 1328.94 1.76157 3.94986 -0.275698
  6 17.5 167 4.07672 1.42189 1287.03 1.72409 3.02533 -0.308948
  7 22.5 173 4.1468 1.47297 1228.33 1.45848 3.17264 -0.232033
  8 27.5 178 4.50054 1.51555 1205.56 1.04562 3.65223 -0.360762
  9 32.5 188 4.1528 1.60069 1310.02 0.569215 3.44164 -0.161431
  10 37.5 199 4.15008 1.69435 1256.51 0.462761 3.48518 0.449858
  11 42.5 194 3.96854 1.65177 1177.08 0.341079 3.36816 -0.23157
  12 47.5 191 1.89726 1.62623 1421.47 -0.175419 1.55845 -0.0277983
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
300000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.410811 0.0510858 1215.2 0.355664 0.205455 -0.205455
  3 2.5 187 2.93327 1.59217 1280.56 0.947357 2.44398 0.331975
  4 7.5 178 3.28755 1.51555 1330.25 1.47336 2.30782 -0.294386
  5 12.5 172 4.97383 1.46446 1278.92 1.73785 3.95333 -0.269471
  6 17.5 167 4.1029 1.42189 1274.25 1.7275 3.03691 -0.805351
  7 22.5 173 4.13643 1.47297 1283.74 1.43511 3.16372 -0.131928
  8 27.5 178 4.4942 1.51555 1288.4 1.00171 3.67796 -0.558672
  9 32.5 188 4.18044 1.60069 1345.98 0.50456 3.4936 -0.108509
  10 37.5 199 4.15689 1.69435 1230.34 0.428922 3.50338 0.258656
  11 42.5 194 3.98578 1.65177 1459.47 0.316925 3.36804 -0.280359
  12 47.5 191 1.88779 1.62623 1454.35 -0.173165 1.55656 -0.310373
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
305000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.421979 0.0510858 567.76 0.377769 0.180554 -0.180554
  3 2.5 187 2.924 1.59217 1249.63 0.944404 2.43695 0.332718
  4 7.5 178 3.31759 1.51555 1364.66 1.5164 2.32633 -0.186784
  5 12.5 172 4.97112 1.46446 1251.42 1.74039 3.93909 0.0795321
  6 17.5 167 4.11162 1.42189 1375.4 1.7464 3.05792 -0.708333
  7 22.5 173 4.17495 1.47297 1332.38 1.46277 3.16809 -0.0241331
  8 27.5 178 4.51368 1.51555 1256.5 1.03829 3.67262 -0.259252
  9 32.5 188 4.16263 1.60069 1242.13 0.532857 3.48107 -0.124318
  10 37.5 199 4.18643 1.69435 1178.97 0.463941 3.5365 0.167081
  11 42.5 194 3.98959 1.65177 1310.2 0.265242 3.39547 -0.283166
  12 47.5 191 1.90709 1.62623 1224.79 -0.196279 1.57355 -0.248158
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
310000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.404808 0.0510858 702.482 0.376925 0.146728 0.00891227
  3 2.5 187 2.90538 1.59217 1324.27 0.907141 2.42665 0.0619141
  4 7.5 178 3.30125 1.51555 1365.25 1.49718 2.29956 -0.20759
  5 12.5 172 4.97891 1.46446 1251.46 1.69821 3.94946 0.0799983
  6 17.5 167 4.05857 1.42189 1364.03 1.69842 3.0212 -0.420193
  7 22.5 173 4.10911 1.47297 1169.28 1.46161 3.14303 -0.106238
  8 27.5 178 4.51783 1.51555 1337.68 1.03114 3.68997 -0.221338
  9 32.5 188 4.19886 1.60069 1317.67 0.55589 3.5127 0.0420773
  10 37.5 199 4.17614 1.69435 1293.72 0.473426 3.53252 0.193766
  11 42.5 194 4.00864 1.65177 1321.29 0.291045 3.4108 -0.203666
  12 47.5 191 1.94235 1.62623 1245 -0.168052 1.62013 -0.368905
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
315000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.384034 0.0510858 603.253 0.310699 0.193119 -0.193119
  3 2.5 187 2.9385 1.59217 1322.37 0.904498 2.46628 0.0697511
  4 7.5 178 3.33365 1.51555 1209.18 1.4893 2.33879 -0.182199
  5 12.5 172 5.0021 1.46446 1298.79 1.74067 3.95606 0.0756206
  6 17.5 167 4.08217 1.42189 1327.36 1.69215 3.01655 -0.431538
  7 22.5 173 4.15533 1.47297 1307.7 1.47702 3.1623 -0.077193
  8 27.5 178 4.49439 1.51555 1258.16 1.02955 3.64928 -0.230868
  9 32.5 188 4.19254 1.60069 1309.26 0.556073 3.51119 -0.0663899
  10 37.5 199 4.20176 1.69435 1339.52 0.493419 3.55014 0.19686
  11 42.5 194 4.00017 1.65177 1310.84 0.307473 3.38555 -0.310183
  12 47.5 191 1.96049 1.62623 1270.7 -0.139625 1.63166 -0.351125
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
320000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.446134 0.0510858 991.003 0.386486 0.222093 -0.182287
  3 2.5 187 2.91172 1.59217 1346.86 0.947577 2.41466 0.0690476
  4 7.5 178 3.34722 1.51555 1270.44 1.51401 2.31739 -0.159901
  5 12.5 172 4.99348 1.46446 1256.83 1.72348 3.94356 -0.00510269
  6 17.5 167 4.08137 1.42189 1265.86 1.68942 3.03898 -0.524278
  7 22.5 173 4.21087 1.47297 1277.09 1.45639 3.23263 0.011395
  8 27.5 178 4.52943 1.51555 1244.71 1.03065 3.67155 -0.470973
  9 32.5 188 4.18307 1.60069 1268.52 0.557795 3.49469 -0.0775202
  10 37.5 199 4.24524 1.69435 1248.1 0.490689 3.58101 0.225502
  11 42.5 194 3.98171 1.65177 1327.74 0.302601 3.37283 -0.325276
  12 47.5 191 1.97062 1.62623 1222.33 -0.147361 1.63566 -0.349708
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
325000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.434974 0.0510858 438.323 0.357656 0.236713 -0.236713
  3 2.5 187 2.91934 1.59217 1311.93 0.9076 2.4427 0.278339
  4 7.5 178 3.34544 1.51555 1342.85 1.54288 2.31939 -0.240781
  5 12.5 172 4.98554 1.46446 1367.15 1.73741 3.92858 0.177635
  6 17.5 167 4.12525 1.42189 1307.4 1.74135 3.06245 -0.353976
  7 22.5 173 4.18607 1.47297 1326.27 1.49449 3.2063 -0.405782
  8 27.5 178 4.55283 1.51555 1195.67 1.06689 3.68527 -0.48781
  9 32.5 188 4.21533 1.60069 1290.16 0.608912 3.52852 -0.00984999
  10 37.5 199 4.28718 1.69435 1293.23 0.563613 3.59445 0.165988
  11 42.5 194 3.99647 1.65177 1231.5 0.306834 3.40367 -0.298614
  12 47.5 191 1.96663 1.62623 1275.66 -0.147007 1.6407 -0.342375
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
330000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.363345 0.0510858 753.005 0.319538 0.17199 -0.17199
  3 2.5 187 2.97034 1.59217 1175.25 0.950126 2.48002 0.241278
  4 7.5 178 3.37816 1.51555 1329.71 1.54098 2.33016 -0.198901
  5 12.5 172 5.00833 1.46446 1311.22 1.7541 3.95327 0.112156
  6 17.5 167 4.13873 1.42189 1184.93 1.70939 3.08023 -0.471015
  7 22.5 173 4.17934 1.47297 1376.33 1.44843 3.1911 -0.264039
  8 27.5 178 4.51793 1.51555 1234.3 1.01661 3.66572 -0.48795
  9 32.5 188 4.19958 1.60069 1219.14 0.561243 3.49839 -0.0173053
  10 37.5 199 4.338 1.69435 1228.73 0.507398 3.633 0.155763
  11 42.5 194 4.01585 1.65177 1224.09 0.244193 3.42113 -0.305711
  12 47.5 191 1.97829 1.62623 1297.36 -0.199069 1.65735 -0.29506
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
335000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.434571 0.0510858 288.964 0.380057 0.208793 -0.180761
  3 2.5 187 2.97463 1.59217 1203.71 0.961928 2.47922 0.349048
  4 7.5 178 3.32922 1.51555 1197.01 1.51218 2.30242 -0.17725
  5 12.5 172 5.01691 1.46446 1307.9 1.74479 3.94297 0.207261
  6 17.5 167 4.12851 1.42189 1243.82 1.72154 3.04151 -0.738541
  7 22.5 173 4.18535 1.47297 1315.3 1.48062 3.21071 0.0190755
  8 27.5 178 4.56418 1.51555 1230.06 1.07139 3.6948 -0.204669
  9 32.5 188 4.2567 1.60069 1220.94 0.586024 3.56241 -0.0336521
  10 37.5 199 4.38993 1.69435 1343.16 0.567565 3.70287 -0.0696763
  11 42.5 194 4.07168 1.65177 1484.64 0.281111 3.48388 -0.287254
  12 47.5 191 1.95494 1.62623 1356.57 -0.177203 1.60621 -0.300841
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
340000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.47404 0.0510858 409.354 0.431195 0.195454 -0.163846
  3 2.5 187 2.93282 1.59217 1242.44 0.923086 2.45982 0.0415775
  4 7.5 178 3.31645 1.51555 1394.56 1.50941 2.30917 -0.228708
  5 12.5 172 5.00685 1.46446 1162.85 1.75147 3.94712 -0.106474
  6 17.5 167 4.11873 1.42189 1238.6 1.6947 3.03556 -0.481342
  7 22.5 173 4.24965 1.47297 1314.32 1.5006 3.24236 -0.00928751
  8 27.5 178 4.57075 1.51555 1085.89 1.04747 3.70662 -0.496449
  9 32.5 188 4.25021 1.60069 1242.34 0.593451 3.55449 -0.129717
  10 37.5 199 4.39109 1.69435 1294.36 0.549794 3.68475 -0.0113982
  11 42.5 194 4.05072 1.65177 1250.77 0.324038 3.47058 -0.477065
  12 47.5 191 1.96698 1.62623 1366.15 -0.120931 1.63003 -0.283234
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
345000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.496884 0.0510858 878.844 0.406185 0.270665 -0.130298
  3 2.5 187 2.96297 1.59217 1157.09 0.952971 2.46874 0.136157
  4 7.5 178 3.32672 1.51555 1204.69 1.54957 2.30201 -0.203758
  5 12.5 172 5.0437 1.46446 1358.57 1.76308 3.97922 -0.0699173
  6 17.5 167 4.15277 1.42189 1162.63 1.69486 3.0662 -0.707665
  7 22.5 173 4.21543 1.47297 1314.02 1.51645 3.19835 0.0723597
  8 27.5 178 4.57353 1.51555 1308.71 1.04556 3.70427 -0.2297
  9 32.5 188 4.23959 1.60069 1245 0.620081 3.54274 -0.0438978
  10 37.5 199 4.38761 1.69435 1185.42 0.580313 3.68779 -0.0785556
  11 42.5 194 4.05696 1.65177 1206.56 0.325731 3.45081 -0.403705
  12 47.5 191 1.93431 1.62623 1335.02 -0.132883 1.59256 -0.25251
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
350000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.409796 0.0510858 1036.85 0.33375 0.235684 -0.235684
  3 2.5 187 3.00554 1.59217 1295.85 0.963251 2.50848 0.154598
  4 7.5 178 3.33984 1.51555 1163.71 1.55389 2.31772 -0.203405
  5 12.5 172 5.02557 1.46446 1250.11 1.76192 3.9799 -0.086681
  6 17.5 167 4.19272 1.42189 1244.38 1.75804 3.08668 -0.792572
  7 22.5 173 4.21466 1.47297 1229.76 1.51919 3.21765 -0.019653
  8 27.5 178 4.54125 1.51555 1210.88 1.07538 3.67712 -0.530453
  9 32.5 188 4.23459 1.60069 1389.68 0.589889 3.5224 -0.166695
  10 37.5 199 4.37941 1.69435 1287.66 0.530803 3.68208 -0.103373
  11 42.5 194 4.04985 1.65177 1266.1 0.279764 3.46532 -0.348648
  12 47.5 191 1.93438 1.62623 1489.04 -0.163815 1.6075 -0.380569
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
355000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.463338 0.0510858 1163.45 0.369685 0.2642 -0.2642
  3 2.5 187 2.97682 1.59217 1314.12 0.945124 2.48498 0.14006
  4 7.5 178 3.334 1.51555 1197.31 1.54529 2.30651 -0.208074
  5 12.5 172 5.04712 1.46446 1144.05 1.79629 3.98104 0.0115879
  6 17.5 167 4.14044 1.42189 1184.2 1.74196 3.05987 -0.507041
  7 22.5 173 4.23753 1.47297 1444.02 1.52611 3.23854 0.0668526
  8 27.5 178 4.56769 1.51555 1375.46 1.09659 3.70935 -0.587664
  9 32.5 188 4.27432 1.60069 1186.22 0.630732 3.56818 -0.0178242
  10 37.5 199 4.39506 1.69435 1321.58 0.53522 3.70281 -0.0724747
  11 42.5 194 4.07253 1.65177 1166.32 0.291237 3.47907 -0.397998
  12 47.5 191 1.96358 1.62623 1249 -0.144393 1.63077 -0.364459
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
360000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.41912 0.0510858 452.357 0.354853 0.222438 -0.222438
  3 2.5 187 3.02595 1.59217 1305.5 0.941578 2.53907 0.322877
  4 7.5 178 3.35182 1.51555 1287.23 1.52734 2.33935 -0.163545
  5 12.5 172 4.97775 1.46446 1332.4 1.73245 3.92973 -0.0185749
  6 17.5 167 4.13708 1.42189 1149.78 1.67474 3.07019 -0.572814
  7 22.5 173 4.20707 1.47297 1280.93 1.47051 3.22346 0.115295
  8 27.5 178 4.56855 1.51555 1210.29 1.03842 3.72439 -0.180689
  9 32.5 188 4.27371 1.60069 1330.31 0.604626 3.58617 0.0658601
  10 37.5 199 4.38363 1.69435 1197.68 0.55219 3.68185 -0.0731983
  11 42.5 194 4.08736 1.65177 1157.13 0.289968 3.48334 -0.429138
  12 47.5 191 1.94099 1.62623 1210.15 -0.152603 1.61608 -0.392646
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
365000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.46493 0.0510858 326.419 0.397632 0.224394 -0.18696
  3 2.5 187 2.98693 1.59217 1200.73 0.947971 2.48794 0.123646
  4 7.5 178 3.35481 1.51555 1157.69 1.52208 2.33339 -0.148931
  5 12.5 172 5.01912 1.46446 1301.67 1.77094 3.97265 -0.415405
  6 17.5 167 4.12191 1.42189 1333.03 1.70308 3.04213 -0.364994
  7 22.5 173 4.19804 1.47297 1303.57 1.46496 3.23478 -0.215131
  8 27.5 178 4.57244 1.51555 1169.4 0.99606 3.75268 -0.274762
  9 32.5 188 4.30211 1.60069 1221.08 0.575113 3.61329 -0.0309904
  10 37.5 199 4.39502 1.69435 1393.71 0.549159 3.66662 -0.143158
  11 42.5 194 4.11044 1.65177 1237.25 0.2132 3.52746 -0.415736
  12 47.5 191 1.95212 1.62623 1373.86 -0.168085 1.61276 -0.397002
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
370000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.431423 0.0510858 777.842 0.40526 0.126716 -0.118012
  3 2.5 187 3.01967 1.59217 1287.86 0.968757 2.50817 0.138605
  4 7.5 178 3.34261 1.51555 1434.21 1.50721 2.34931 -0.207584
  5 12.5 172 5.04681 1.46446 1207.04 1.75572 4.00295 0.00403853
  6 17.5 167 4.1369 1.42189 1251.93 1.70414 3.07074 -0.464692
  7 22.5 173 4.20411 1.47297 1284.3 1.4843 3.21 -0.0138626
  8 27.5 178 4.57129 1.51555 1283.87 1.00638 3.73002 -0.547623
  9 32.5 188 4.26159 1.60069 1183.15 0.524717 3.58286 -0.0581377
  10 37.5 199 4.34704 1.69435 1347.5 0.500348 3.64771 -0.0443546
  11 42.5 194 4.06002 1.65177 1265.94 0.209368 3.49194 -0.375309
  12 47.5 191 1.95137 1.62623 1274.77 -0.206453 1.60637 -0.404789
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
375000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.43868 0.0510858 1044.37 0.393802 0.191746 -0.12936
  3 2.5 187 3.00649 1.59217 1229.63 0.940043 2.51527 0.073659
  4 7.5 178 3.36479 1.51555 1196.29 1.49967 2.36547 -0.227144
  5 12.5 172 5.03333 1.46446 1353.85 1.77942 3.9969 -0.050658
  6 17.5 167 4.1506 1.42189 1216.16 1.69088 3.0968 -0.737527
  7 22.5 173 4.21343 1.47297 1363.7 1.46945 3.22545 -0.21327
  8 27.5 178 4.64054 1.51555 1347.93 1.05386 3.77746 -0.492488
  9 32.5 188 4.31162 1.60069 1345.12 0.600189 3.59621 0.00664422
  10 37.5 199 4.37907 1.69435 1260.38 0.559964 3.65154 -0.109956
  11 42.5 194 4.09684 1.65177 1239.92 0.298672 3.51869 -0.444947
  12 47.5 191 1.94916 1.62623 1281.15 -0.158313 1.61178 -0.281948
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
380000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.525243 0.0510858 615.863 0.429762 0.277318 -0.0767542
  3 2.5 187 2.9719 1.59217 1117.09 0.918091 2.48276 0.303539
  4 7.5 178 3.35494 1.51555 1178.88 1.51006 2.34644 -0.299629
  5 12.5 172 5.03558 1.46446 1357.72 1.74729 4.00249 -0.327154
  6 17.5 167 4.12029 1.42189 1359.03 1.70358 3.06517 -0.509736
  7 22.5 173 4.21406 1.47297 1186.91 1.44397 3.23217 -0.0921139
  8 27.5 178 4.59529 1.51555 1468.45 1.03733 3.73791 -0.588448
  9 32.5 188 4.29542 1.60069 1323.49 0.552688 3.57433 0.00367994
  10 37.5 199 4.35242 1.69435 1309.68 0.536513 3.63689 -0.0488746
  11 42.5 194 4.12705 1.65177 1345.09 0.226773 3.54031 -0.474138
  12 47.5 191 1.94927 1.62623 1409.07 -0.195668 1.60246 -0.389444
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
385000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.492059 0.0510858 596.244 0.367815 0.307082 -0.221281
  3 2.5 187 2.98524 1.59217 1202.62 0.93482 2.48998 0.308159
  4 7.5 178 3.34511 1.51555 1159.2 1.5054 2.34618 -0.171372
  5 12.5 172 5.04074 1.46446 1343.23 1.76936 3.99471 -0.12204
  6 17.5 167 4.18808 1.42189 1344.57 1.73356 3.11006 -0.435807
  7 22.5 173 4.19783 1.47297 1302.56 1.48637 3.20841 -0.166797
  8 27.5 178 4.65107 1.51555 1155.11 1.02014 3.77272 -0.461913
  9 32.5 188 4.35231 1.60069 1273.91 0.609056 3.64046 -0.0631996
  10 37.5 199 4.41214 1.69435 1205.05 0.523122 3.6914 -0.112341
  11 42.5 194 4.10709 1.65177 1254.52 0.235557 3.50551 -0.407336
  12 47.5 191 1.95465 1.62623 1201.49 -0.181691 1.62194 -0.33426
